"clogid","cbussinessid","cobjectid","cobjectline","calarmcode","crecvoccurutctime"
"28958","","19727002","0","1524","2017/9/22 05:43:17"
"28963","","19727002","0","1524","2017/9/22 05:43:41"
"29046","","19727002","0","1524","2017/9/22 05:53:50"
"29051","","19727002","0","1524","2017/9/22 05:54:21"
"29057","","19727002","0","1524","2017/9/22 05:57:36"
"29259","","19727002","0","1524","2017/9/22 06:50:08"
"29288","","19727002","0","1524","2017/9/22 06:51:01"
"28959","","19727002","0","1524","2017/9/22 05:43:17"
"28964","","19727002","0","1524","2017/9/22 05:43:41"
"29047","","19727002","0","1524","2017/9/22 05:53:50"
"29052","","19727002","0","1524","2017/9/22 05:54:21"
"29058","","19727002","0","1524","2017/9/22 05:57:36"
"29260","","19727002","0","1524","2017/9/22 06:50:08"
"29289","","19727002","0","1524","2017/9/22 06:51:01"
"28960","","19727002","0","1524","2017/9/22 05:43:17"
"28965","","19727002","0","1524","2017/9/22 05:43:41"
"29048","","19727002","0","1524","2017/9/22 05:53:50"
"29053","","19727002","0","1524","2017/9/22 05:54:21"
"29059","","19727002","0","1524","2017/9/22 05:57:36"
"29223","","19727002","0","1524","2017/9/22 06:30:11"
"29226","","19727002","0","1524","2017/9/22 06:31:22"
"29261","","19727002","0","1524","2017/9/22 06:50:08"
"29290","","19727002","0","1524","2017/9/22 06:51:01"
"29121","1534921137,1534921138","19726355","10","1921","2017/9/22 06:21:33"
"29126","","19726623","1","1734","2017/9/22 06:23:20"
"29131","","19726624","0","788","2017/9/22 06:23:20"
"29134","1534918722,1534918731,1534918733,1534918742,1534918754,1534918766,1534918778","19726620","9","698","2017/9/22 06:23:21"
"29147","","19726623","1","698","2017/9/22 06:23:22"
"29148","","19726623","1","95","2017/9/22 06:23:22"
"29149","","19726623","1","99","2017/9/22 06:23:22"
"20112","","19726700","0","1524","2017/9/22 02:53:09"
"20257","","19726700","0","1524","2017/9/22 02:55:06"
"28066","","19726700","0","1524","2017/9/22 03:50:06"
"28183","","19726700","0","1524","2017/9/22 03:52:45"
"20114","","19726700","0","1524","2017/9/22 02:53:09"
"20258","","19726700","0","1524","2017/9/22 02:55:06"
"28067","","19726700","0","1524","2017/9/22 03:50:06"
"28184","","19726700","0","1524","2017/9/22 03:52:45"
"20116","","19726700","0","1524","2017/9/22 02:53:09"
"20259","","19726700","0","1524","2017/9/22 02:55:06"
"28068","","19726700","0","1524","2017/9/22 03:50:06"
"28185","","19726700","0","1524","2017/9/22 03:52:45"
"20117","","19726700","0","1524","2017/9/22 02:53:09"
"20260","","19726700","0","1524","2017/9/22 02:55:06"
"28069","","19726700","0","1524","2017/9/22 03:50:06"
"28186","","19726700","0","1524","2017/9/22 03:52:45"
"20118","","19726700","0","1524","2017/9/22 02:53:09"
"20261","","19726700","0","1524","2017/9/22 02:55:06"
"28070","","19726700","0","1524","2017/9/22 03:50:06"
"28187","","19726700","0","1524","2017/9/22 03:52:45"
"20120","","19726700","0","1524","2017/9/22 02:53:09"
"20214","","19726700","0","1524","2017/9/22 02:53:29"
"28071","","19726700","0","1524","2017/9/22 03:50:06"
"28188","","19726700","0","1524","2017/9/22 03:52:45"
"20122","","19726700","0","1524","2017/9/22 02:53:09"
"20215","","19726700","0","1524","2017/9/22 02:53:29"
"28072","","19726700","0","1524","2017/9/22 03:50:06"
"28189","","19726700","0","1524","2017/9/22 03:52:45"
"20123","","19726700","0","1524","2017/9/22 02:53:09"
"20216","","19726700","0","1524","2017/9/22 02:53:29"
"28073","","19726700","0","1524","2017/9/22 03:50:06"
"28190","","19726700","0","1524","2017/9/22 03:52:45"
"29122","1534920885,1534920886,1534922069","19727270","9","1639","2017/9/22 06:23:20"
"29123","1534922071,1534922072,1534922074","19727270","9","1639","2017/9/22 06:23:20"
"29124","1534922076,1534922077,1534922079","19727270","9","1639","2017/9/22 06:23:20"
"29125","1534922081,1534922082,1534922084","19727270","9","1639","2017/9/22 06:23:20"
"29128","","19726615","0","788","2017/9/22 06:23:20"
"29190","","19726615","0","788","2017/9/22 06:24:07"
"29191","","19726614","2","95","2017/9/22 06:24:07"
"29192","","19726614","2","698","2017/9/22 06:24:07"
"29193","","19726614","2","1734","2017/9/22 06:24:07"
"29195","","19726614","2","99","2017/9/22 06:24:07"
"29197","1534920835,1534920836,1534921999","19727274","9","1639","2017/9/22 06:24:07"
"29198","1534922001,1534922002,1534922004","19727274","9","1639","2017/9/22 06:24:07"
"29199","1534922006,1534922007,1534922009","19727274","9","1639","2017/9/22 06:24:07"
"29200","1534922011,1534922012,1534922014","19727274","9","1639","2017/9/22 06:24:07"
"29127","1534918735,1534918739","19726621","1","1729","2017/9/22 06:23:20"
"29132","1534918722,1534918735,1534918742,1534918754,1534918766,1534918778","19726619","9","1729","2017/9/22 06:23:21"
"29446","1534918722,1534918735,1534918742,1534918754,1534918766,1534918778","19726619","9","1729","2017/9/22 07:34:59"
"29133","1534918778,1534920852,1534920853","19727275","9","1921","2017/9/22 06:23:21"
"29447","1534918778,1534920852,1534920853","19727275","9","1921","2017/9/22 07:35:00"
"29138","1534922047,1534922048,1534922052","19726563","131073","60080","2017/9/22 06:23:22"
"29135","1534918722,1534918731,1534918733,1534918742,1534918754,1534918766,1534918778","19726620","9","1729","2017/9/22 06:23:21"
"29444","1534918722,1534918731,1534918733,1534918742,1534918754,1534918766,1534918778","19726620","9","1729","2017/9/22 07:34:58"
"29139","1534922047,1534922048,1534922052","19726563","131073","60080","2017/9/22 06:23:22"
"29146","","19726623","1","1921","2017/9/22 06:23:22"
"29445","","19726623","1","1921","2017/9/22 07:34:59"
"29140","1534922047,1534922048,1534922052","19726563","131073","60080","2017/9/22 06:23:22"
"29183","1534918735,1534918739","19726621","1","1731","2017/9/22 06:23:30"
"29141","1534922047,1534922048,1534922052","19726563","131073","60080","2017/9/22 06:23:22"
"29142","1534922047,1534922048,1534922052","19726563","131073","60080","2017/9/22 06:23:22"
"29143","1534922047,1534922048,1534922052","19726563","131073","60080","2017/9/22 06:23:22"
"29144","1534922047,1534922048,1534922052","19726563","131073","60080","2017/9/22 06:23:22"
"29145","1534922047,1534922048,1534922052","19726563","131073","60080","2017/9/22 06:23:22"
"29150","","19726553","0","1524","2017/9/22 06:23:23"
"29224","","19726553","0","1524","2017/9/22 06:30:20"
"29151","","19726553","0","1524","2017/9/22 06:23:23"
"29225","","19726553","0","1524","2017/9/22 06:30:20"
"29152","","19726553","0","1524","2017/9/22 06:23:23"
"29228","","19726553","0","1524","2017/9/22 06:37:29"
"29153","","19726553","0","1524","2017/9/22 06:23:23"
"29217","","19726553","0","1524","2017/9/22 06:27:39"
"29154","","19726553","0","1524","2017/9/22 06:23:23"
"29218","","19726553","0","1524","2017/9/22 06:27:39"
"29155","","19726553","0","1524","2017/9/22 06:23:23"
"29219","","19726553","0","1524","2017/9/22 06:27:39"
"29404","","19726553","0","1524","2017/9/22 07:30:14"
"29415","","19726553","0","1524","2017/9/22 07:32:54"
"29156","","19726553","0","1524","2017/9/22 06:23:23"
"29210","","19726553","0","1524","2017/9/22 06:27:19"
"29405","","19726553","0","1524","2017/9/22 07:30:14"
"29416","","19726553","0","1524","2017/9/22 07:32:54"
"29157","","19726553","0","1524","2017/9/22 06:23:23"
"29211","","19726553","0","1524","2017/9/22 06:27:19"
"29406","","19726553","0","1524","2017/9/22 07:30:14"
"29417","","19726553","0","1524","2017/9/22 07:32:54"
"29158","","19726553","0","1524","2017/9/22 06:23:23"
"29212","","19726553","0","1524","2017/9/22 06:27:19"
"29407","","19726553","0","1524","2017/9/22 07:30:14"
"29418","","19726553","0","1524","2017/9/22 07:32:54"
"29159","","19726553","0","1524","2017/9/22 06:23:23"
"29213","","19726553","0","1524","2017/9/22 06:27:19"
"29408","","19726553","0","1524","2017/9/22 07:30:14"
"29411","","19726553","0","1524","2017/9/22 07:31:48"
"29160","","19726553","0","1524","2017/9/22 06:23:23"
"29214","","19726553","0","1524","2017/9/22 06:27:19"
"29409","","19726553","0","1524","2017/9/22 07:30:14"
"29412","","19726553","0","1524","2017/9/22 07:31:48"
"29161","","19726553","0","1524","2017/9/22 06:23:23"
"29215","","19726553","0","1524","2017/9/22 06:27:19"
"29162","","19726553","0","1524","2017/9/22 06:23:23"
"29185","","19726553","0","1524","2017/9/22 06:24:01"
"29361","","19726553","0","1524","2017/9/22 07:22:53"
"29367","","19726553","0","1524","2017/9/22 07:22:57"
"29163","","19726553","0","1524","2017/9/22 06:23:23"
"29186","","19726553","0","1524","2017/9/22 06:24:01"
"29362","","19726553","0","1524","2017/9/22 07:22:53"
"29368","","19726553","0","1524","2017/9/22 07:22:57"
"29164","","19726553","0","1524","2017/9/22 06:23:23"
"29187","","19726553","0","1524","2017/9/22 06:24:01"
"29203","","19726553","0","1524","2017/9/22 06:24:22"
"29208","","19726553","0","1524","2017/9/22 06:24:56"
"29363","","19726553","0","1524","2017/9/22 07:22:53"
"29369","","19726553","0","1524","2017/9/22 07:22:57"
"29165","","19726553","0","1524","2017/9/22 06:23:23"
"29188","","19726553","0","1524","2017/9/22 06:24:01"
"29204","","19726553","0","1524","2017/9/22 06:24:22"
"29209","","19726553","0","1524","2017/9/22 06:24:56"
"29364","","19726553","0","1524","2017/9/22 07:22:53"
"29370","","19726553","0","1524","2017/9/22 07:22:57"
"29168","1534923041,1534923042,1534923046","19726565","131073","60080","2017/9/22 06:23:24"
"29169","1534923041,1534923042,1534923046","19726565","131073","60080","2017/9/22 06:23:24"
"29170","1534923041,1534923042,1534923046","19726565","131073","60080","2017/9/22 06:23:24"
"29171","1534923041,1534923042,1534923046","19726565","131073","60080","2017/9/22 06:23:24"
"29174","1534918722,1534920838","19726553","2","1921","2017/9/22 06:23:25"
"29439","1534918722,1534920838","19726553","2","1921","2017/9/22 07:34:58"
"29175","1534918742,1534922050","19726553","3","1921","2017/9/22 06:23:25"
"29440","1534918742,1534922050","19726553","3","1921","2017/9/22 07:34:58"
"29176","1534918754,1534920888","19726553","4","1921","2017/9/22 06:23:25"
"29441","1534918754,1534920888","19726553","4","1921","2017/9/22 07:34:58"
"29177","1534918766,1534923044","19726553","5","1921","2017/9/22 06:23:25"
"29442","1534918766,1534923044","19726553","5","1921","2017/9/22 07:34:58"
"29179","1534920865,1534920866,1534921985","19726561","131073","60080","2017/9/22 06:23:27"
"29180","1534920865,1534920866,1534921985","19726561","131073","60080","2017/9/22 06:23:27"
"29181","1534920865,1534920866,1534921985","19726561","131073","60080","2017/9/22 06:23:27"
"29182","1534920865,1534920866,1534921985","19726561","131073","60080","2017/9/22 06:23:27"
"29166","","19726554","0","1524","2017/9/22 06:23:24"
"29184","","19726554","0","1524","2017/9/22 06:23:55"
"29346","","19726554","0","1524","2017/9/22 07:19:54"
"29353","","19726554","0","1524","2017/9/22 07:22:13"
"29129","1534918766,1534923043,1534923044","19727268","9","1921","2017/9/22 06:23:20"
"29137","1534918742,1534922049,1534922050","19727272","9","1921","2017/9/22 06:23:22"
"29130","1534918722,1534918735,1534918742,1534918754,1534918766,1534918778","19726611","10","1729","2017/9/22 06:23:20"
"29136","1534918754,1534920887,1534920888","19727270","9","1921","2017/9/22 06:23:22"
"29167","","19726554","0","1524","2017/9/22 06:23:24"
"29206","","19726554","0","1524","2017/9/22 06:24:30"
"29410","","19726554","0","1524","2017/9/22 07:30:34"
"29419","","19726554","0","1524","2017/9/22 07:33:28"
"29172","1534920870,1534920871,1534922016","19726562","131073","60080","2017/9/22 06:23:25"
"29173","1534920870,1534920871,1534922016","19726562","131073","60080","2017/9/22 06:23:25"
"29178","1534918778,1534920853","19726554","1","1921","2017/9/22 06:23:26"
"29189","1534918735,1534918738","19726608","1","1729","2017/9/22 06:24:07"
"29194","","19726614","2","1921","2017/9/22 06:24:07"
"29196","1534920834,1534920835","19727274","1","1716","2017/9/22 06:24:07"
"29201","1534918722,1534920837,1534920838","19727274","9","1921","2017/9/22 06:24:07"
"29202","1534918735,1534918738","19726608","1","1731","2017/9/22 06:24:07"
"29231","1534921137,1534921138","19727059","2","1921","2017/9/22 06:39:45"
"29232","1534921137,1534921138","19727059","2","1032","2017/9/22 06:40:24"
"29233","1534921137,1534921138","19727059","2","1032","2017/9/22 06:42:12"
"29237","1534921137,1534921138","19727059","2","1032","2017/9/22 06:43:05"
"29242","1534921137,1534921138","19727059","2","1032","2017/9/22 06:45:42"
"29253","1534921137,1534921138","19727059","2","1032","2017/9/22 06:48:24"
"29255","1534921137,1534921138","19727059","2","1032","2017/9/22 06:49:12"
"29302","1534921137,1534921138","19727059","2","1032","2017/9/22 06:54:09"
"29303","1534921137,1534921138","19727059","2","1032","2017/9/22 06:54:24"
"29306","1534921137,1534921138","19727059","2","1032","2017/9/22 06:58:11"
"29307","1534921137,1534921138","19727059","2","1032","2017/9/22 06:59:15"
"29308","1534921137,1534921138","19727059","2","1032","2017/9/22 06:59:27"
"29310","1534921137,1534921138","19727059","2","1032","2017/9/22 06:59:50"
"29311","1534921137,1534921138","19727059","2","1032","2017/9/22 07:00:11"
"29322","1534921137,1534921138","19727059","2","1032","2017/9/22 07:09:48"
"29333","1534921137,1534921138","19727059","2","1032","2017/9/22 07:15:03"
"29334","1534921137,1534921138","19727059","2","1032","2017/9/22 07:15:18"
"29335","1534921137,1534921138","19727059","2","1032","2017/9/22 07:15:27"
"29336","1534921137,1534921138","19727059","2","1032","2017/9/22 07:17:14"
"29337","1534921137,1534921138","19727059","2","1032","2017/9/22 07:17:50"
"29338","1534921137,1534921138","19727059","2","1032","2017/9/22 07:17:56"
"29345","1534921137,1534921138","19727059","2","1032","2017/9/22 07:19:50"
"29347","1534921137,1534921138","19727059","2","1032","2017/9/22 07:20:06"
"29351","1534921137,1534921138","19727059","2","1032","2017/9/22 07:21:42"
"29352","1534921137,1534921138","19727059","2","1032","2017/9/22 07:21:54"
"29357","1534921137,1534921138","19727059","2","1032","2017/9/22 07:22:45"
"29380","1534921137,1534921138","19727059","2","1032","2017/9/22 07:24:20"
"29381","1534921137,1534921138","19727059","2","1032","2017/9/22 07:24:35"
"29382","1534921137,1534921138","19727059","2","1032","2017/9/22 07:25:00"
"29383","1534921137,1534921138","19727059","2","1032","2017/9/22 07:25:15"
"29392","1534921137,1534921138","19727059","2","1032","2017/9/22 07:25:42"
"29393","1534921137,1534921138","19727059","2","1032","2017/9/22 07:25:45"
"29394","1534921137,1534921138","19727059","2","1032","2017/9/22 07:25:57"
"29395","1534921137,1534921138","19727059","2","1032","2017/9/22 07:26:00"
"29396","1534921137,1534921138","19727059","2","1032","2017/9/22 07:27:12"
"29401","1534921137,1534921138","19727059","2","1032","2017/9/22 07:27:44"
"29402","1534921137,1534921138","19727059","2","1032","2017/9/22 07:27:56"
"29403","1534921137,1534921138","19727059","2","1032","2017/9/22 07:28:58"
"29413","1534921137,1534921138","19727059","2","1032","2017/9/22 07:32:09"
"29414","1534921137,1534921138","19727059","2","1032","2017/9/22 07:32:28"
"29420","1534921137,1534921138","19727059","2","1032","2017/9/22 07:33:31"
"29421","1534921137,1534921138","19727059","2","1032","2017/9/22 07:34:13"
"29484","1534921137,1534921138","19727059","2","1032","2017/9/22 07:35:14"
"29566","1534921137,1534921138","19727059","2","1032","2017/9/22 07:38:23"
"29569","1534921137,1534921138","19727059","2","1032","2017/9/22 07:41:02"
"28952","","19727002","0","1524","2017/9/22 05:43:17"
"29003","","19727002","0","1524","2017/9/22 05:45:18"
"28953","","19727002","0","1524","2017/9/22 05:43:17"
"28991","","19727002","0","1524","2017/9/22 05:44:38"
"28954","","19727002","0","1524","2017/9/22 05:43:17"
"28992","","19727002","0","1524","2017/9/22 05:44:38"
"28955","","19727002","0","1524","2017/9/22 05:43:17"
"28993","","19727002","0","1524","2017/9/22 05:44:38"
"28956","","19727002","0","1524","2017/9/22 05:43:17"
"28994","","19727002","0","1524","2017/9/22 05:44:38"
"29049","","19727002","0","1524","2017/9/22 05:54:20"
"29055","","19727002","0","1524","2017/9/22 05:57:36"
"29257","","19727002","0","1524","2017/9/22 06:50:08"
"29286","","19727002","0","1524","2017/9/22 06:51:01"
"28830","","19726554","0","1524","2017/9/22 05:27:16"
"28835","","19726554","0","1524","2017/9/22 05:27:54"
"28977","","19726554","0","1524","2017/9/22 05:43:52"
"28989","","19726554","0","1524","2017/9/22 05:44:31"
"29007","","19726554","0","1524","2017/9/22 05:45:41"
"29012","","19726554","0","1524","2017/9/22 05:47:46"
"29024","","19726554","0","1524","2017/9/22 05:50:39"
"29031","","19726554","0","1524","2017/9/22 05:50:43"
"29076","","19726554","0","1524","2017/9/22 06:10:38"
"29087","","19726554","0","1524","2017/9/22 06:10:44"
"29108","","19726554","0","1524","2017/9/22 06:18:20"
"29112","","19726554","0","1524","2017/9/22 06:18:34"
"29244","","19726554","0","1524","2017/9/22 06:46:57"
"29247","","19726554","0","1524","2017/9/22 06:47:05"
"29272","","19726554","0","1524","2017/9/22 06:50:31"
"29284","","19726554","0","1524","2017/9/22 06:50:39"
"29397","","19726554","0","1524","2017/9/22 07:27:19"
"29399","","19726554","0","1524","2017/9/22 07:27:33"
"28831","","19726554","0","1524","2017/9/22 05:27:16"
"28836","","19726554","0","1524","2017/9/22 05:27:56"
"28978","","19726554","0","1524","2017/9/22 05:43:52"
"28990","","19726554","0","1524","2017/9/22 05:44:31"
"29008","","19726554","0","1524","2017/9/22 05:45:41"
"29013","","19726554","0","1524","2017/9/22 05:47:46"
"29025","","19726554","0","1524","2017/9/22 05:50:39"
"29032","","19726554","0","1524","2017/9/22 05:50:43"
"29077","","19726554","0","1524","2017/9/22 06:10:38"
"29088","","19726554","0","1524","2017/9/22 06:10:44"
"29109","","19726554","0","1524","2017/9/22 06:18:20"
"29113","","19726554","0","1524","2017/9/22 06:18:34"
"29245","","19726554","0","1524","2017/9/22 06:46:57"
"29248","","19726554","0","1524","2017/9/22 06:47:05"
"29273","","19726554","0","1524","2017/9/22 06:50:31"
"29285","","19726554","0","1524","2017/9/22 06:50:39"
"29398","","19726554","0","1524","2017/9/22 07:27:19"
"29400","","19726554","0","1524","2017/9/22 07:27:33"
"20008","1534918903,1534918906","19726687","1","1729","2017/9/22 02:53:14"
"20009","1534918903,1534918906","19726687","1","1731","2017/9/22 02:53:14"
"20011","1534918902,1534918903,1534918910,1534918919,1534918930,1534918938,1534919523","19726689","10","1729","2017/9/22 02:53:14"
"20013","","19726692","2","1921","2017/9/22 02:53:14"
"20015","1534918902,1534920857,1534920858","19727286","9","1921","2017/9/22 02:53:14"
"4119","1534919523,1534922167","19726554","6","1921","2017/9/22 02:36:17"
"20041","1534922305,1534922306","19726685","7","1716","2017/9/22 02:53:18"
"4120","1534918930,1534922231","19726554","7","1921","2017/9/22 02:36:17"
"20043","1534922308,1534922309","19726685","8","1716","2017/9/22 02:53:18"
"4121","1534918938,1534922253","19726554","8","1921","2017/9/22 02:36:17"
"20046","1534918910,1534922291,1534922292","19726685","9","1921","2017/9/22 02:53:18"
"4139","1534920880,1534920881,1534922147","19726566","131073","60080","2017/9/22 02:36:17"
"4140","1534920880,1534920881,1534922147","19726566","131073","60080","2017/9/22 02:36:17"
"4141","1534920880,1534920881,1534922147","19726566","131073","60080","2017/9/22 02:36:17"
"4142","1534920880,1534920881,1534922147","19726566","131073","60080","2017/9/22 02:36:17"
"4147","1534922228,1534922229,1534922233","19726568","131073","60080","2017/9/22 02:36:17"
"4148","1534922228,1534922229,1534922233","19726568","131073","60080","2017/9/22 02:36:17"
"4149","1534922228,1534922229,1534922233","19726568","131073","60080","2017/9/22 02:36:17"
"4150","1534922228,1534922229,1534922233","19726568","131073","60080","2017/9/22 02:36:17"
"4151","1534922228,1534922229,1534922233","19726568","131073","60080","2017/9/22 02:36:17"
"4152","1534922228,1534922229,1534922233","19726568","131073","60080","2017/9/22 02:36:17"
"4153","1534922228,1534922229,1534922233","19726568","131073","60080","2017/9/22 02:36:17"
"4154","1534922228,1534922229,1534922233","19726568","131073","60080","2017/9/22 02:36:17"
"20054","1534918919,1534920867,1534920868","19727277","9","1921","2017/9/22 02:53:13"
"28827","","19726554","0","1524","2017/9/22 05:27:16"
"28832","","19726554","0","1524","2017/9/22 05:27:52"
"28974","","19726554","0","1524","2017/9/22 05:43:52"
"28986","","19726554","0","1524","2017/9/22 05:44:31"
"29004","","19726554","0","1524","2017/9/22 05:45:41"
"29009","","19726554","0","1524","2017/9/22 05:47:46"
"29021","","19726554","0","1524","2017/9/22 05:50:39"
"29028","","19726554","0","1524","2017/9/22 05:50:43"
"29073","","19726554","0","1524","2017/9/22 06:10:38"
"29084","","19726554","0","1524","2017/9/22 06:10:44"
"29269","","19726554","0","1524","2017/9/22 06:50:27"
"29281","","19726554","0","1524","2017/9/22 06:50:39"
"28828","","19726554","0","1524","2017/9/22 05:27:16"
"28833","","19726554","0","1524","2017/9/22 05:27:54"
"28975","","19726554","0","1524","2017/9/22 05:43:52"
"28987","","19726554","0","1524","2017/9/22 05:44:31"
"29005","","19726554","0","1524","2017/9/22 05:45:41"
"29010","","19726554","0","1524","2017/9/22 05:47:46"
"29022","","19726554","0","1524","2017/9/22 05:50:39"
"29029","","19726554","0","1524","2017/9/22 05:50:43"
"29074","","19726554","0","1524","2017/9/22 06:10:38"
"29085","","19726554","0","1524","2017/9/22 06:10:44"
"29106","","19726554","0","1524","2017/9/22 06:18:20"
"29110","","19726554","0","1524","2017/9/22 06:18:34"
"29270","","19726554","0","1524","2017/9/22 06:50:27"
"29282","","19726554","0","1524","2017/9/22 06:50:39"
"28829","","19726554","0","1524","2017/9/22 05:27:16"
"28834","","19726554","0","1524","2017/9/22 05:27:54"
"28976","","19726554","0","1524","2017/9/22 05:43:52"
"28988","","19726554","0","1524","2017/9/22 05:44:31"
"29006","","19726554","0","1524","2017/9/22 05:45:41"
"29011","","19726554","0","1524","2017/9/22 05:47:46"
"29023","","19726554","0","1524","2017/9/22 05:50:39"
"29030","","19726554","0","1524","2017/9/22 05:50:43"
"29075","","19726554","0","1524","2017/9/22 06:10:38"
"29086","","19726554","0","1524","2017/9/22 06:10:44"
"29107","","19726554","0","1524","2017/9/22 06:18:20"
"29111","","19726554","0","1524","2017/9/22 06:18:34"
"29243","","19726554","0","1524","2017/9/22 06:46:57"
"29246","","19726554","0","1524","2017/9/22 06:47:05"
"29271","","19726554","0","1524","2017/9/22 06:50:27"
"29283","","19726554","0","1524","2017/9/22 06:50:39"
"28938","","19726554","0","1524","2017/9/22 05:36:17"
"28949","","19726554","0","1524","2017/9/22 05:36:42"
"28967","","19726554","0","1524","2017/9/22 05:43:52"
"28979","","19726554","0","1524","2017/9/22 05:44:31"
"29014","","19726554","0","1524","2017/9/22 05:50:39"
"29034","","19726554","0","1524","2017/9/22 05:51:26"
"29066","","19726554","0","1524","2017/9/22 06:10:36"
"29091","","19726554","0","1524","2017/9/22 06:12:07"
"29216","","19726554","0","1524","2017/9/22 06:27:36"
"29220","","19726554","0","1524","2017/9/22 06:27:48"
"29262","","19726554","0","1524","2017/9/22 06:50:27"
"29274","","19726554","0","1524","2017/9/22 06:50:39"
"28980","","19726554","0","1524","2017/9/22 05:44:31"
"28995","","19726554","0","1524","2017/9/22 05:44:41"
"29015","","19726554","0","1524","2017/9/22 05:50:39"
"29035","","19726554","0","1524","2017/9/22 05:51:26"
"29067","","19726554","0","1524","2017/9/22 06:10:36"
"29090","","19726554","0","1524","2017/9/22 06:11:57"
"29263","","19726554","0","1524","2017/9/22 06:50:27"
"29275","","19726554","0","1524","2017/9/22 06:50:39"
"28981","","19726554","0","1524","2017/9/22 05:44:31"
"28996","","19726554","0","1524","2017/9/22 05:44:41"
"29016","","19726554","0","1524","2017/9/22 05:50:39"
"29036","","19726554","0","1524","2017/9/22 05:51:26"
"29068","","19726554","0","1524","2017/9/22 06:10:36"
"29079","","19726554","0","1524","2017/9/22 06:10:44"
"29264","","19726554","0","1524","2017/9/22 06:50:27"
"29276","","19726554","0","1524","2017/9/22 06:50:39"
"28982","","19726554","0","1524","2017/9/22 05:44:31"
"28997","","19726554","0","1524","2017/9/22 05:44:41"
"29017","","19726554","0","1524","2017/9/22 05:50:39"
"29037","","19726554","0","1524","2017/9/22 05:51:26"
"29069","","19726554","0","1524","2017/9/22 06:10:36"
"29080","","19726554","0","1524","2017/9/22 06:10:44"
"29265","","19726554","0","1524","2017/9/22 06:50:27"
"29277","","19726554","0","1524","2017/9/22 06:50:39"
"28983","","19726554","0","1524","2017/9/22 05:44:31"
"28998","","19726554","0","1524","2017/9/22 05:44:41"
"29018","","19726554","0","1524","2017/9/22 05:50:39"
"29033","","19726554","0","1524","2017/9/22 05:50:55"
"29070","","19726554","0","1524","2017/9/22 06:10:38"
"29081","","19726554","0","1524","2017/9/22 06:10:44"
"29266","","19726554","0","1524","2017/9/22 06:50:27"
"29278","","19726554","0","1524","2017/9/22 06:50:39"
"28984","","19726554","0","1524","2017/9/22 05:44:31"
"28999","","19726554","0","1524","2017/9/22 05:44:41"
"29019","","19726554","0","1524","2017/9/22 05:50:39"
"29026","","19726554","0","1524","2017/9/22 05:50:43"
"29071","","19726554","0","1524","2017/9/22 06:10:38"
"29082","","19726554","0","1524","2017/9/22 06:10:44"
"29267","","19726554","0","1524","2017/9/22 06:50:27"
"29279","","19726554","0","1524","2017/9/22 06:50:39"
"28985","","19726554","0","1524","2017/9/22 05:44:31"
"29000","","19726554","0","1524","2017/9/22 05:44:41"
"29020","","19726554","0","1524","2017/9/22 05:50:39"
"29027","","19726554","0","1524","2017/9/22 05:50:43"
"29072","","19726554","0","1524","2017/9/22 06:10:38"
"29083","","19726554","0","1524","2017/9/22 06:10:44"
"29268","","19726554","0","1524","2017/9/22 06:50:27"
"29280","","19726554","0","1524","2017/9/22 06:50:39"
"20029","1534922227,1534922228","19727281","1","1716","2017/9/22 02:53:16"
"20031","1534922232,1534922233","19727281","2","1716","2017/9/22 02:53:16"
"20033","1534918930,1534922230,1534922231","19727281","9","1921","2017/9/22 02:53:16"
"4101","1534918902,1534920858","19726553","9","1921","2017/9/22 02:36:17"
"4102","1534918910,1534922292","19726553","10","1921","2017/9/22 02:36:17"
"4103","1534918919,1534920868","19726553","11","1921","2017/9/22 02:36:17"
"4109","","19726553","0","1524","2017/9/22 02:36:17"
"20338","","19726553","0","1524","2017/9/22 03:20:20"
"28277","","19726553","0","1524","2017/9/22 04:01:07"
"4110","","19726553","0","1524","2017/9/22 02:36:17"
"20310","","19726553","0","1524","2017/9/22 03:09:08"
"28021","","19726553","0","1524","2017/9/22 03:49:57"
"4135","1534920865,1534920866,1534921985","19726561","131073","60080","2017/9/22 02:36:17"
"4136","1534920865,1534920866,1534921985","19726561","131073","60080","2017/9/22 02:36:17"
"4158","1534920855,1534920856,1534922272","19726569","131073","60080","2017/9/22 02:36:17"
"4159","1534920855,1534920856,1534922272","19726569","131073","60080","2017/9/22 02:36:17"
"4160","1534920855,1534920856,1534922272","19726569","131073","60080","2017/9/22 02:36:17"
"4161","1534920855,1534920856,1534922272","19726569","131073","60080","2017/9/22 02:36:17"
"4162","1534920855,1534920856,1534922272","19726569","131073","60080","2017/9/22 02:36:17"
"4163","1534920855,1534920856,1534922272","19726569","131073","60080","2017/9/22 02:36:17"
"4164","1534920855,1534920856,1534922272","19726569","131073","60080","2017/9/22 02:36:17"
"4165","1534920855,1534920856,1534922272","19726569","131073","60080","2017/9/22 02:36:17"
"20058","1534919523,1534922166,1534922167","19727283","9","1921","2017/9/22 02:53:17"
"28017","","19726553","0","1524","2017/9/22 03:49:57"
"28122","","19726553","0","1524","2017/9/22 03:51:19"
"28018","","19726553","0","1524","2017/9/22 03:49:57"
"28272","","19726553","0","1524","2017/9/22 03:59:24"
"28019","","19726553","0","1524","2017/9/22 03:49:57"
"28273","","19726553","0","1524","2017/9/22 03:59:24"
